customer_id,acquisition_channel_id,is_paid_acquisition,cohort_month,m0_gross_order_value,m0_discount_share,lifetime_orders_count,lifetime_margin_total,observed_duration_t,event_churned_e
CUST_010333,google_ads,true,2024-03-01,113.73,0.0,3,194.85,2.16,1
CUST_010378,creator_network,false,2025-03-01,66.59,0.2,1,29.77,0.99,1
CUST_010387,google_ads,true,2024-05-01,119.45,0.0,1,77.49,0.99,1
CUST_010431,creator_network,false,2024-05-01,86.85,0.15,1,44.74,0.99,1
CUST_010446,organic_search,false,2025-07-01,92.85,0.0,1,-32.42,0.99,1
CUST_010447,google_ads,true,2024-12-01,122.98,0.0,1,-40.25,0.99,1
CUST_010458,meta_ads,true,2024-11-01,101.80,0.0,1,63.21,0.99,1
CUST_010505,creator_network,false,2025-09-01,81.20,0.0,1,-28.24,0.99,1
CUST_010512,google_ads,true,2025-04-01,83.34,0.15,1,-39.61,0.99,1
CUST_010523,meta_ads,true,2025-10-01,89.79,0.0,1,59.57,0.99,0
CUST_010541,direct,false,2024-04-01,67.58,0.0,1,45.37,0.99,1
CUST_010544,organic_search,false,2025-08-01,98.96,0.0,1,63.66,0.99,1
CUST_010576,creator_network,false,2025-11-01,74.73,0.2001,1,33.93,0.99,0
CUST_010581,google_ads,true,2024-12-01,103.68,0.15,1,53.82,0.99,1
CUST_010588,google_ads,true,2025-11-01,115.36,0.15,2,155.91,0.90,0
CUST_010600,google_ads,true,2025-02-01,93.55,0.1001,1,50.64,0.99,1
CUST_010605,google_ads,true,2024-12-01,145.26,0.2,1,68.14,0.99,1
CUST_010610,meta_ads,true,2025-10-01,78.72,0.0,1,51.02,0.99,0
CUST_010611,meta_ads,true,2025-03-01,88.30,0.0,2,124.76,1.98,1
CUST_010621,creator_network,false,2024-11-01,40.21,0.0,1,25.78,0.99,1
CUST_010674,creator_network,false,2024-06-01,94.96,0.0,1,-35.35,0.99,1
CUST_010679,creator_network,false,2024-06-01,91.43,0.0,1,-33.11,0.99,1
CUST_010719,meta_ads,true,2024-01-01,73.54,0.0,1,49.19,0.99,1
CUST_010750,meta_ads,true,2024-01-01,59.80,0.0,1,38.10,0.99,1
CUST_010809,google_ads,true,2025-08-01,79.89,0.0,1,50.77,0.99,1
CUST_010813,meta_ads,true,2024-04-01,57.50,0.0,2,44.11,2.18,1
CUST_010828,creator_network,false,2025-11-01,95.88,0.0,1,63.96,0.99,0
CUST_010837,google_ads,true,2025-04-01,85.05,0.0,1,57.72,0.99,1
CUST_010841,meta_ads,true,2025-10-01,89.43,0.0,1,56.98,0.99,1
CUST_010856,organic_search,false,2025-04-01,58.97,0.0,1,-20.20,0.99,1
CUST_010868,meta_ads,true,2025-08-01,57.05,0.0999,1,31.25,0.99,1
CUST_010891,creator_network,false,2025-10-01,107.41,0.2,1,47.56,0.99,0
CUST_010924,creator_network,false,2024-01-01,72.49,0.15,1,37.15,0.99,1
CUST_010947,google_ads,true,2024-02-01,81.16,0.0,1,53.68,0.99,1
CUST_010952,direct,false,2025-08-01,120.60,0.1,1,64.45,0.99,1
CUST_010965,meta_ads,true,2025-10-01,97.99,0.0,1,61.20,0.99,0
CUST_010973,organic_search,false,2024-08-01,91.47,0.0,2,140.28,1.49,1
CUST_011006,meta_ads,true,2025-12-01,97.35,0.2,1,-0.05,0.99,0
CUST_011008,creator_network,false,2025-10-01,71.35,0.0,1,47.06,0.99,0
CUST_011032,direct,false,2024-01-01,74.06,0.0,1,47.78,0.99,1
CUST_011045,organic_search,false,2024-11-01,77.13,0.0,1,52.39,0.99,1
CUST_011066,creator_network,false,2024-04-01,91.14,0.0,1,57.11,0.99,1
CUST_011091,google_ads,true,2025-12-01,87.16,0.0,1,25.03,0.99,0
CUST_011095,google_ads,true,2025-02-01,120.14,0.0,2,158.31,1.65,1
CUST_011120,organic_search,false,2025-01-01,150.86,0.0,1,96.87,0.99,1
CUST_011140,meta_ads,true,2025-12-01,84.24,0.0,1,56.66,0.99,0
CUST_011206,direct,false,2025-11-01,91.09,0.15,2,95.30,0.80,0
CUST_011218,meta_ads,true,2025-06-01,79.74,0.2,1,37.27,0.99,1
CUST_011221,google_ads,true,2024-03-01,115.28,0.0,2,141.66,1.18,1
CUST_011249,direct,false,2024-11-01,120.61,0.0,2,42.47,2.19,1
CUST_011256,meta_ads,true,2025-12-01,130.28,0.0,1,86.55,0.99,0
CUST_011259,meta_ads,true,2025-11-01,92.68,0.1,1,-41.30,0.99,0
CUST_011316,direct,false,2025-08-01,98.98,0.0,3,179.30,1.29,1
CUST_011343,organic_search,false,2024-12-01,69.75,0.0,1,45.65,0.99,1
CUST_011355,meta_ads,true,2025-09-01,117.10,0.15,2,96.22,0.79,0
CUST_011360,meta_ads,true,2025-04-01,88.44,0.0,2,103.05,0.89,1
CUST_011380,google_ads,true,2024-07-01,144.04,0.0,3,203.92,5.04,1
CUST_011385,meta_ads,true,2024-09-01,83.00,0.1,1,46.08,0.99,1
CUST_011386,organic_search,false,2025-02-01,90.16,0.0,1,-30.69,0.99,1
CUST_011393,creator_network,false,2025-06-01,89.34,0.15,1,44.02,0.99,1
CUST_011397,google_ads,true,2025-08-01,116.25,0.0,2,131.63,0.94,1
CUST_011410,creator_network,false,2024-12-01,109.30,0.15,2,83.46,2.00,1
CUST_011419,meta_ads,true,2025-08-01,94.00,0.1,2,82.53,1.94,1
CUST_011441,creator_network,false,2024-09-01,71.08,0.1,1,-30.18,0.99,1
CUST_011452,creator_network,false,2025-05-01,77.35,0.0,1,52.26,0.99,1
CUST_011454,meta_ads,true,2024-12-01,111.46,0.0,1,34.85,0.99,1
CUST_011488,google_ads,true,2024-12-01,86.89,0.0,1,54.89,0.99,1
CUST_011510,meta_ads,true,2024-10-01,114.37,0.0,1,77.71,0.99,1
CUST_011522,google_ads,true,2024-01-01,95.86,0.2,2,110.29,2.57,1
CUST_011525,google_ads,true,2025-04-01,106.51,0.0,1,69.64,0.99,1
CUST_011532,meta_ads,true,2024-03-01,73.27,0.0,2,94.55,1.22,1
CUST_011552,meta_ads,true,2025-07-01,97.73,0.15,1,47.49,0.99,1
CUST_011571,direct,false,2024-09-01,74.14,0.0,1,47.57,0.99,1
CUST_011572,meta_ads,true,2025-01-01,59.68,0.2001,4,110.56,4.31,1
CUST_011593,meta_ads,true,2024-10-01,96.60,0.1,1,51.82,0.99,1
CUST_011600,meta_ads,true,2025-06-01,102.88,0.0,1,65.24,0.99,1
CUST_011617,meta_ads,true,2024-10-01,83.33,0.0,1,54.69,0.99,1
CUST_011626,google_ads,true,2024-03-01,76.01,0.0,1,50.17,0.99,1
CUST_011632,direct,false,2025-11-01,96.48,0.0,1,60.23,0.99,0
CUST_011642,organic_search,false,2025-09-01,134.80,0.1,1,73.49,0.99,1
CUST_011644,meta_ads,true,2025-07-01,55.73,0.0999,1,31.96,0.99,1
CUST_011646,google_ads,true,2024-04-01,88.39,0.2,1,40.27,0.99,1
CUST_011658,meta_ads,true,2025-12-01,96.34,0.0,2,136.12,0.70,0
CUST_011669,direct,false,2025-06-01,97.42,0.1,2,137.94,2.47,1
CUST_011680,google_ads,true,2024-07-01,100.85,0.1,1,56.86,0.99,1
CUST_011699,meta_ads,true,2025-11-01,109.65,0.25,1,-24.98,0.99,0
CUST_011712,organic_search,false,2024-04-01,106.70,0.15,1,50.43,0.99,1
CUST_011762,meta_ads,true,2024-04-01,68.63,0.1499,1,35.78,0.99,1
CUST_011772,meta_ads,true,2024-04-01,117.76,0.1,1,62.87,0.99,1
CUST_011782,google_ads,true,2025-04-01,96.07,0.1,1,53.00,0.99,1
CUST_011798,google_ads,true,2025-02-01,92.39,0.0,4,123.65,4.61,1
CUST_011809,creator_network,false,2024-02-01,69.73,0.0,1,46.30,0.99,1
CUST_011822,google_ads,true,2025-06-01,95.44,0.0,1,63.72,0.99,1
CUST_011825,creator_network,false,2025-09-01,80.30,0.1,1,6.56,0.99,1
CUST_011827,creator_network,false,2024-10-01,81.52,0.0,1,52.07,0.99,1
CUST_011863,organic_search,false,2025-09-01,74.69,0.0,1,48.32,0.99,1
CUST_011883,google_ads,true,2024-06-01,130.48,0.0,1,83.21,0.99,1
CUST_011900,organic_search,false,2024-04-01,91.69,0.0,1,58.61,0.99,1
CUST_011905,organic_search,false,2025-07-01,89.46,0.15,1,42.18,0.99,1
CUST_011909,google_ads,true,2025-01-01,73.25,0.15,1,34.44,0.99,1
CUST_011932,google_ads,true,2025-04-01,56.11,0.0,1,35.82,0.99,1
CUST_011945,meta_ads,true,2025-11-01,69.03,0.0,1,45.79,0.99,0
CUST_011951,creator_network,false,2025-12-01,64.09,0.0,1,43.29,0.99,0
CUST_011953,meta_ads,true,2024-02-01,101.61,0.1,1,54.13,0.99,1
CUST_011963,meta_ads,true,2024-10-01,90.96,0.1,1,49.23,0.99,1
CUST_012020,direct,false,2024-03-01,53.44,0.0,1,34.24,0.99,1
CUST_012057,meta_ads,true,2025-09-01,106.81,0.2,1,46.19,0.99,1
CUST_012059,organic_search,false,2024-05-01,65.53,0.0,2,91.90,0.91,1
CUST_012104,organic_search,false,2025-09-01,73.68,0.0,1,47.56,0.99,1
CUST_012151,meta_ads,true,2025-01-01,52.52,0.0,1,32.72,0.99,1
CUST_012166,google_ads,true,2025-05-01,105.88,0.0,1,70.84,0.99,1
CUST_012168,creator_network,false,2025-08-01,77.26,0.2,1,33.54,0.99,1
CUST_012179,creator_network,false,2025-02-01,53.80,0.0,1,12.13,0.99,1
CUST_012186,meta_ads,true,2025-07-01,78.05,0.0,1,51.52,0.99,1
CUST_012192,google_ads,true,2024-08-01,123.75,0.1,1,70.63,0.99,1
CUST_012235,organic_search,false,2025-02-01,109.27,0.0,1,72.80,0.99,1
CUST_012253,google_ads,true,2025-08-01,116.53,0.0,1,72.81,0.99,1
CUST_012280,google_ads,true,2024-12-01,130.66,0.0,1,87.10,0.99,1
CUST_012285,meta_ads,true,2024-09-01,86.84,0.25,1,34.57,0.99,1
CUST_012292,meta_ads,true,2024-12-01,88.16,0.0,1,59.09,0.99,1
CUST_012305,google_ads,true,2025-11-01,88.24,0.15,1,46.40,0.99,0
CUST_012312,google_ads,true,2025-06-01,92.34,0.0,1,60.99,0.99,1
CUST_012321,meta_ads,true,2025-01-01,37.63,0.0,1,24.15,0.99,1
CUST_012366,meta_ads,true,2024-05-01,68.33,0.0,1,4.58,0.99,1
CUST_012372,organic_search,false,2024-12-01,36.98,0.0,1,24.10,0.99,1
CUST_012380,meta_ads,true,2025-11-01,72.26,0.0,1,45.33,0.99,0
CUST_012425,meta_ads,true,2025-06-01,112.76,0.0,1,74.34,0.99,1
CUST_012445,meta_ads,true,2024-04-01,55.61,0.15,2,45.47,0.64,1
CUST_012447,meta_ads,true,2025-03-01,76.97,0.0,1,49.20,0.99,1
CUST_012448,direct,false,2025-12-01,132.09,0.0,1,87.98,0.99,0
CUST_012453,meta_ads,true,2024-01-01,82.47,0.0,1,-26.85,0.99,1
CUST_012464,organic_search,false,2025-08-01,63.49,0.1,1,36.16,0.99,1
CUST_012472,meta_ads,true,2025-06-01,83.69,0.2,1,35.78,0.99,1
CUST_012491,google_ads,true,2025-09-01,95.96,0.0,2,145.13,2.55,0
CUST_000031,meta_ads,true,2025-05-01,94.53,0.0,1,64.04,0.99,1
CUST_000058,google_ads,true,2024-07-01,122.42,0.1,1,70.52,0.99,1
CUST_000064,organic_search,false,2024-11-01,86.30,0.0,3,87.19,0.94,1
CUST_000077,meta_ads,true,2025-08-01,106.63,0.0,1,66.72,0.99,1
CUST_000102,google_ads,true,2025-05-01,88.47,0.15,2,3.71,0.54,1
CUST_000111,meta_ads,true,2024-09-01,58.59,0.1,1,30.79,0.99,1
CUST_000116,google_ads,true,2025-10-01,125.72,0.0,1,83.80,0.99,0
CUST_000120,google_ads,true,2025-03-01,94.79,0.0,1,62.32,0.99,1
CUST_000125,meta_ads,true,2024-08-01,101.47,0.2,2,30.31,4.03,1
CUST_000132,meta_ads,true,2024-07-01,65.16,0.0,1,-21.47,0.99,1
CUST_000150,organic_search,false,2024-09-01,39.82,0.0,1,25.26,0.99,1
CUST_000191,google_ads,true,2024-04-01,125.73,0.0,1,83.58,0.99,1
CUST_000210,meta_ads,true,2024-06-01,111.29,0.0,2,15.57,0.14,1
CUST_000236,google_ads,true,2025-07-01,108.60,0.15,1,-51.72,0.99,1
CUST_000254,meta_ads,true,2024-10-01,73.13,0.0,1,19.73,0.99,1
CUST_000270,meta_ads,true,2024-09-01,101.67,0.15,1,48.00,0.99,1
CUST_000276,google_ads,true,2025-02-01,72.26,0.2,1,31.03,0.99,1
CUST_000285,google_ads,true,2025-04-01,101.05,0.0,1,-37.04,0.99,1
CUST_000291,meta_ads,true,2024-02-01,111.42,0.0,1,74.26,0.99,1
CUST_000294,direct,false,2024-11-01,112.81,0.0,1,73.94,0.99,1
CUST_000342,google_ads,true,2025-02-01,146.25,0.15,1,74.92,0.99,1
CUST_000361,meta_ads,true,2024-12-01,86.21,0.2,1,37.89,0.99,1
CUST_000382,organic_search,false,2025-07-01,57.45,0.0,1,38.25,0.99,1
CUST_000425,google_ads,true,2024-02-01,82.72,0.0,1,-31.22,0.99,1
CUST_000456,creator_network,false,2025-02-01,29.97,0.1001,1,16.45,0.99,1
CUST_000468,creator_network,false,2025-10-01,104.30,0.15,1,50.92,0.99,0
CUST_000483,meta_ads,true,2025-01-01,83.54,0.15,1,39.47,0.99,1
CUST_000486,organic_search,false,2025-11-01,96.42,0.0,1,61.78,0.99,0
CUST_000488,meta_ads,true,2024-09-01,91.49,0.0,1,57.94,0.99,1
CUST_000500,meta_ads,true,2025-12-01,90.05,0.0,1,59.00,0.99,0
CUST_000505,meta_ads,true,2025-06-01,114.77,0.0,2,76.34,1.89,1
CUST_000520,direct,false,2024-05-01,98.70,0.0,1,64.14,0.99,1
CUST_000544,organic_search,false,2025-06-01,125.00,0.1,1,65.69,0.99,1
CUST_000567,google_ads,true,2024-12-01,105.86,0.0,1,66.55,0.99,1
CUST_000608,organic_search,false,2024-11-01,57.59,0.0,1,36.54,0.99,1
CUST_000626,meta_ads,true,2024-11-01,89.79,0.15,1,42.74,0.99,1
CUST_000635,creator_network,false,2024-04-01,48.18,0.0,1,30.31,0.99,1
CUST_000649,creator_network,false,2025-08-01,77.48,0.0,1,50.88,0.99,1
CUST_000651,meta_ads,true,2024-03-01,99.07,0.0,1,62.13,0.99,1
CUST_000657,meta_ads,true,2024-09-01,85.25,0.15,2,72.68,1.21,1
CUST_000668,meta_ads,true,2024-06-01,69.59,0.0,3,3.03,7.10,1
CUST_000671,google_ads,true,2024-06-01,87.21,0.0,1,59.18,0.99,1
CUST_000680,google_ads,true,2025-10-01,107.55,0.0,1,66.92,0.99,0
CUST_000682,meta_ads,true,2024-08-01,56.37,0.1999,1,25.08,0.99,1
CUST_000683,meta_ads,true,2024-06-01,70.20,0.0,1,44.63,0.99,1
CUST_000688,direct,false,2024-09-01,77.92,0.0,1,50.81,0.99,1
CUST_000690,direct,false,2024-06-01,123.87,0.0,1,78.29,0.99,1
CUST_000710,organic_search,false,2025-06-01,68.09,0.0,1,45.57,0.99,1
CUST_000716,google_ads,true,2025-11-01,77.74,0.0,1,51.84,0.99,0
CUST_000726,meta_ads,true,2025-10-01,97.78,0.0,1,60.98,0.99,0
CUST_000735,creator_network,false,2024-11-01,99.91,0.1,1,57.10,0.99,1
CUST_000742,meta_ads,true,2024-09-01,93.73,0.15,1,45.97,0.99,1
CUST_000768,creator_network,false,2025-10-01,72.79,0.0,1,11.13,0.99,0
CUST_000774,google_ads,true,2024-12-01,136.98,0.0,1,88.88,0.99,1
CUST_000798,creator_network,false,2025-04-01,90.48,0.0,1,58.70,0.99,1
CUST_000810,google_ads,true,2024-04-01,116.39,0.0,1,75.80,0.99,1
CUST_000822,meta_ads,true,2024-01-01,48.75,0.1499,1,23.48,0.99,1
CUST_000863,meta_ads,true,2025-03-01,80.23,0.0,1,51.59,0.99,1
CUST_000880,creator_network,false,2024-07-01,64.98,0.1,2,94.72,1.12,1
CUST_000886,meta_ads,true,2024-06-01,94.89,0.0,1,60.77,0.99,1
CUST_000907,google_ads,true,2025-09-01,93.04,0.1,1,51.58,0.99,1
CUST_000926,creator_network,false,2024-01-01,98.55,0.0,1,61.30,0.99,1
CUST_000930,meta_ads,true,2024-08-01,98.10,0.0,1,61.65,0.99,1
CUST_000940,google_ads,true,2025-04-01,86.77,0.0,1,58.02,0.99,1
CUST_000978,creator_network,false,2024-02-01,75.53,0.0,1,48.21,0.99,1
CUST_001015,meta_ads,true,2025-07-01,125.53,0.0,1,84.94,0.99,1
CUST_001035,google_ads,true,2024-03-01,77.99,0.0,1,52.73,0.99,1
CUST_001038,creator_network,false,2025-07-01,51.98,0.1501,1,-4.62,0.99,1
CUST_001088,meta_ads,true,2024-06-01,105.66,0.0,1,71.68,0.99,1
CUST_001094,organic_search,false,2025-03-01,99.87,0.0,1,66.29,0.99,1
CUST_001106,meta_ads,true,2024-06-01,160.68,0.25,1,59.83,0.99,1
CUST_001112,organic_search,false,2024-07-01,97.68,0.0,1,-5.13,0.99,1
CUST_001118,google_ads,true,2025-10-01,103.36,0.0,1,68.64,0.99,0
CUST_001133,meta_ads,true,2024-03-01,57.95,0.15,1,30.16,0.99,1
CUST_001151,google_ads,true,2025-07-01,114.35,0.0,1,75.76,0.99,1
CUST_001154,google_ads,true,2025-06-01,93.65,0.0,2,137.74,0.10,1
CUST_001166,organic_search,false,2025-09-01,75.70,0.0,3,64.91,2.48,0
CUST_001201,direct,false,2025-08-01,147.64,0.0,1,-47.91,0.99,1
CUST_001230,meta_ads,true,2024-12-01,64.50,0.1499,2,57.83,0.32,1
CUST_001263,meta_ads,true,2024-10-01,100.75,0.2,1,47.14,0.99,1
CUST_001271,google_ads,true,2025-07-01,126.73,0.1,1,67.45,0.99,1
CUST_001283,meta_ads,true,2025-04-01,114.61,0.0,1,75.91,0.99,1
CUST_001298,google_ads,true,2024-04-01,135.93,0.15,1,3.15,0.99,1
CUST_001304,google_ads,true,2025-03-01,130.91,0.0,1,87.03,0.99,1
CUST_001322,meta_ads,true,2024-06-01,66.51,0.0,2,9.39,0.37,1
CUST_001335,google_ads,true,2025-12-01,140.20,0.1,1,73.24,0.99,0
CUST_001347,creator_network,false,2024-11-01,107.53,0.0,1,72.68,0.99,1
CUST_001376,meta_ads,true,2025-10-01,61.93,0.2001,1,27.29,0.99,0
CUST_001381,google_ads,true,2024-06-01,123.34,0.0,1,76.64,0.99,1
CUST_001389,meta_ads,true,2025-12-01,110.20,0.0,1,70.56,0.99,0
CUST_001422,meta_ads,true,2025-02-01,123.37,0.15,1,-59.39,0.99,1
CUST_001430,google_ads,true,2025-10-01,76.03,0.0,1,50.91,0.99,0
CUST_001442,meta_ads,true,2024-04-01,71.18,0.1,1,40.98,0.99,1
CUST_001444,meta_ads,true,2025-01-01,122.75,0.0,1,79.12,0.99,1
CUST_001479,meta_ads,true,2025-09-01,78.17,0.1,1,43.30,0.99,1
CUST_001499,google_ads,true,2024-11-01,77.27,0.0,2,112.66,0.79,1
CUST_001514,creator_network,false,2024-01-01,70.11,0.0,1,46.54,0.99,1
CUST_001518,meta_ads,true,2025-11-01,105.01,0.0,1,66.85,0.99,0
CUST_001525,google_ads,true,2025-02-01,121.81,0.0,1,76.42,0.99,1
CUST_001530,meta_ads,true,2025-03-01,102.97,0.1,2,106.75,0.90,1
CUST_001531,google_ads,true,2024-10-01,77.03,0.0,2,151.37,2.16,1
CUST_001556,organic_search,false,2024-07-01,73.94,0.2499,1,27.38,0.99,1
CUST_001571,google_ads,true,2025-04-01,133.33,0.0,4,282.35,2.62,1
CUST_001576,google_ads,true,2024-04-01,137.72,0.0,1,93.11,0.99,1
CUST_001579,meta_ads,true,2025-05-01,67.10,0.2,2,95.80,1.82,1
CUST_001596,creator_network,false,2025-04-01,78.53,0.0,1,52.83,0.99,1
CUST_001618,meta_ads,true,2025-06-01,78.74,0.0,1,49.07,0.99,1
CUST_001641,meta_ads,true,2025-03-01,71.86,0.0,1,46.21,0.99,1
CUST_001647,creator_network,false,2024-05-01,102.03,0.1,2,100.81,1.54,1
CUST_001655,creator_network,false,2024-03-01,86.53,0.1,1,46.40,0.99,1
CUST_001673,creator_network,false,2025-10-01,61.95,0.15,1,29.85,0.99,0
CUST_001674,organic_search,false,2025-09-01,65.96,0.0,1,43.30,0.99,1
CUST_001687,google_ads,true,2025-11-01,83.41,0.0,1,53.66,0.99,0
CUST_001710,meta_ads,true,2025-06-01,104.72,0.1,1,59.28,0.99,1
CUST_001715,google_ads,true,2024-02-01,78.89,0.0,1,51.80,0.99,1
CUST_001725,google_ads,true,2025-07-01,77.02,0.0,1,-28.71,0.99,1
CUST_001738,meta_ads,true,2024-07-01,70.41,0.2,1,31.33,0.99,1
CUST_001741,organic_search,false,2025-09-01,72.77,0.0,1,45.19,0.99,1
CUST_001745,creator_network,false,2024-12-01,80.73,0.2,1,37.80,0.99,1
CUST_001752,organic_search,false,2024-07-01,126.57,0.1,1,73.18,0.99,1
CUST_001798,meta_ads,true,2024-03-01,105.79,0.0,2,99.02,1.95,1
CUST_001819,organic_search,false,2025-05-01,84.56,0.0,1,54.44,0.99,1
CUST_001829,meta_ads,true,2025-09-01,112.55,0.2,1,50.30,0.99,1
CUST_001839,meta_ads,true,2025-11-01,107.53,0.0,1,69.42,0.99,0
CUST_001869,direct,false,2024-05-01,120.64,0.0,1,77.39,0.99,1
CUST_001878,creator_network,false,2025-03-01,85.45,0.0999,1,49.24,0.99,1
CUST_001884,meta_ads,true,2025-08-01,77.41,0.1,1,41.06,0.99,1
CUST_001885,organic_search,false,2024-06-01,89.32,0.1,1,47.05,0.99,1
CUST_001890,meta_ads,true,2025-12-01,99.01,0.15,1,49.96,0.99,0
CUST_001917,creator_network,false,2025-10-01,94.02,0.1,2,92.77,0.89,0
CUST_001924,meta_ads,true,2024-11-01,92.65,0.15,1,44.08,0.99,1
CUST_001941,meta_ads,true,2024-02-01,80.42,0.1,1,45.00,0.99,1
CUST_001944,organic_search,false,2025-07-01,89.99,0.0,2,116.48,0.84,1
CUST_001945,meta_ads,true,2025-08-01,69.12,0.1,1,37.04,0.99,1
CUST_001999,meta_ads,true,2024-02-01,126.30,0.15,1,60.21,0.99,1
CUST_002041,meta_ads,true,2025-10-01,92.32,0.1,2,102.55,1.00,0
CUST_002122,meta_ads,true,2025-02-01,76.07,0.0,1,47.46,0.99,1
CUST_002125,google_ads,true,2025-12-01,95.99,0.0,1,59.93,0.99,0
CUST_002140,google_ads,true,2025-10-01,89.58,0.0,2,63.72,2.03,0
CUST_002146,meta_ads,true,2025-09-01,43.70,0.0,1,28.32,0.99,1
CUST_002170,google_ads,true,2024-10-01,104.56,0.0,1,67.73,0.99,1
CUST_002180,organic_search,false,2025-03-01,92.05,0.2,1,43.57,0.99,1
CUST_002192,meta_ads,true,2025-11-01,84.18,0.15,1,40.78,0.99,0
CUST_002193,organic_search,false,2025-06-01,94.13,0.0,1,59.84,0.99,1
CUST_002198,google_ads,true,2025-10-01,94.67,0.0,1,63.30,0.99,0
CUST_002234,creator_network,false,2025-10-01,68.49,0.1499,1,34.38,0.99,0
CUST_002236,meta_ads,true,2025-04-01,123.07,0.0,1,77.72,0.99,1
CUST_002241,organic_search,false,2025-09-01,134.90,0.0,2,149.74,0.19,1
CUST_002242,google_ads,true,2024-02-01,135.29,0.15,1,69.70,0.99,1
CUST_002243,organic_search,false,2025-04-01,86.08,0.0,1,54.14,0.99,1
CUST_002251,meta_ads,true,2024-04-01,78.75,0.0,1,51.82,0.99,1
CUST_002269,meta_ads,true,2024-08-01,132.87,0.0,1,89.61,0.99,1
CUST_002295,meta_ads,true,2024-01-01,73.63,0.0,1,46.57,0.99,1
CUST_002318,meta_ads,true,2024-12-01,62.99,0.0,2,3.05,1.33,1
CUST_002324,meta_ads,true,2024-10-01,85.68,0.0,1,53.41,0.99,1
CUST_002335,creator_network,false,2024-04-01,93.95,0.0,1,61.96,0.99,1
CUST_002356,organic_search,false,2024-04-01,118.19,0.0,1,73.41,0.99,1
CUST_002357,google_ads,true,2025-11-01,90.87,0.0,1,56.63,0.99,0
CUST_002380,meta_ads,true,2025-09-01,78.92,0.15,1,5.81,0.99,1
CUST_002391,creator_network,false,2024-11-01,67.20,0.1,2,72.04,1.77,1
CUST_002413,creator_network,false,2025-02-01,70.17,0.1501,1,33.95,0.99,1
CUST_002444,meta_ads,true,2025-09-01,76.31,0.2,1,32.30,0.99,1
CUST_002465,google_ads,true,2025-05-01,118.92,0.15,1,4.49,0.99,1
CUST_002468,meta_ads,true,2024-02-01,94.07,0.0,1,58.64,0.99,1
CUST_002473,meta_ads,true,2025-11-01,79.39,0.25,1,-47.99,0.99,0
CUST_002508,google_ads,true,2025-01-01,95.65,0.0,1,64.33,0.99,1
CUST_002519,meta_ads,true,2025-06-01,120.73,0.0,1,80.61,0.99,1
CUST_002537,google_ads,true,2025-08-01,103.61,0.0,2,83.36,0.35,1
CUST_002582,google_ads,true,2025-10-01,104.95,0.0,1,66.37,0.99,0
CUST_002600,meta_ads,true,2024-05-01,89.23,0.0,1,58.89,0.99,1
CUST_002608,google_ads,true,2024-09-01,112.81,0.0,1,72.79,0.99,1
CUST_002625,meta_ads,true,2024-11-01,129.31,0.15,1,68.27,0.99,1
CUST_002652,organic_search,false,2024-11-01,59.94,0.0,1,38.95,0.99,1
CUST_002678,meta_ads,true,2024-02-01,70.61,0.1,1,36.93,0.99,1
CUST_002683,creator_network,false,2024-01-01,87.60,0.15,2,96.45,1.11,1
CUST_002694,meta_ads,true,2025-02-01,91.85,0.25,1,34.25,0.99,1
CUST_002725,meta_ads,true,2024-12-01,94.00,0.0,1,60.44,0.99,1
CUST_002745,meta_ads,true,2025-05-01,124.10,0.0,1,82.14,0.99,1
CUST_002803,meta_ads,true,2025-11-01,90.09,0.1,1,51.22,0.99,0
CUST_002849,meta_ads,true,2025-04-01,96.30,0.1499,1,50.64,0.99,1
CUST_002876,creator_network,false,2025-02-01,79.31,0.0,4,175.14,3.70,1
CUST_002878,creator_network,false,2024-07-01,65.99,0.1,1,37.33,0.99,1
CUST_002883,meta_ads,true,2024-07-01,101.98,0.2,1,46.87,0.99,1
CUST_002884,organic_search,false,2024-03-01,51.36,0.0,1,-18.81,0.99,1
CUST_002913,organic_search,false,2025-07-01,71.27,0.0,1,44.96,0.99,1
CUST_002920,meta_ads,true,2024-10-01,95.98,0.0,1,-32.75,0.99,1
CUST_002940,meta_ads,true,2024-02-01,132.70,0.1,1,71.28,0.99,1
CUST_002941,organic_search,false,2024-09-01,66.58,0.0,1,43.88,0.99,1
CUST_002947,google_ads,true,2025-03-01,134.77,0.0,1,87.28,0.99,1
CUST_002989,meta_ads,true,2025-07-01,90.50,0.1,1,52.38,0.99,1
CUST_002996,organic_search,false,2025-10-01,98.57,0.0,1,62.81,0.99,0
CUST_003029,google_ads,true,2025-06-01,90.49,0.0,2,27.18,1.33,1
CUST_003053,meta_ads,true,2024-09-01,90.76,0.0,1,56.29,0.99,1
CUST_003086,meta_ads,true,2025-06-01,84.91,0.0,1,53.80,0.99,1
CUST_003100,meta_ads,true,2025-01-01,64.31,0.0,1,41.42,0.99,1
CUST_003103,google_ads,true,2025-11-01,87.85,0.0,1,56.17,0.99,0
CUST_003105,meta_ads,true,2024-08-01,80.28,0.0,1,-30.35,0.99,1
CUST_003107,creator_network,false,2025-07-01,82.00,0.0,1,54.12,0.99,1
CUST_003135,google_ads,true,2024-07-01,91.64,0.0,3,89.56,4.21,1
CUST_003139,organic_search,false,2025-03-01,63.38,0.15,1,30.80,0.99,1
CUST_003142,google_ads,true,2025-11-01,151.55,0.0,1,99.36,0.99,0
