customer_id,signup_timestamp,acquisition_channel_id,country_code
CUST_001941,2024-02-26 18:27:34,meta_ads,US
CUST_001942,2024-10-02 05:55:13,google_ads,US
CUST_001943,2025-08-15 09:36:15,meta_ads,US
CUST_001944,2025-07-08 11:49:40,organic_search,US
CUST_001945,2025-08-24 00:43:15,meta_ads,GB
CUST_001946,2025-03-13 19:20:11,google_ads,CA
CUST_001947,2025-01-07 09:35:39,organic_search,US
CUST_001948,2024-05-13 17:06:08,google_ads,US
CUST_001949,2024-10-16 23:31:32,google_ads,US
CUST_001950,2025-01-14 11:55:22,direct,US
CUST_001951,2024-03-02 00:30:00,organic_search,US
CUST_001952,2024-07-14 00:16:09,meta_ads,US
CUST_001953,2025-05-18 10:01:27,google_ads,US
CUST_001954,2025-07-28 18:18:43,direct,US
CUST_001955,2025-12-23 18:53:45,meta_ads,US
CUST_001956,2025-11-18 14:43:16,meta_ads,US
CUST_001957,2025-05-03 18:24:18,meta_ads,US
CUST_001958,2024-12-11 18:11:01,meta_ads,US
CUST_001959,2025-05-08 04:11:13,creator_network,US
CUST_001960,2025-08-24 10:30:46,creator_network,GB
CUST_001961,2024-04-13 14:34:30,direct,US
CUST_001962,2024-12-14 22:12:29,creator_network,CA
CUST_001963,2025-09-27 01:32:37,meta_ads,CA
CUST_001964,2024-12-05 05:11:31,meta_ads,US
CUST_001965,2025-04-07 21:11:49,direct,US
CUST_001966,2025-04-11 22:26:34,meta_ads,US
CUST_001967,2024-06-10 03:25:24,meta_ads,US
CUST_001968,2024-11-19 19:30:03,organic_search,US
CUST_001969,2024-10-19 15:22:37,google_ads,US
CUST_001970,2024-01-28 13:34:39,meta_ads,CA
CUST_001971,2024-01-25 20:44:19,organic_search,US
CUST_001972,2025-09-07 13:31:44,direct,US
CUST_001973,2024-09-28 11:01:01,meta_ads,US
CUST_001974,2025-03-30 06:37:34,organic_search,US
CUST_001975,2024-09-05 16:48:00,google_ads,US
CUST_001976,2025-11-05 08:11:42,google_ads,US
CUST_001977,2024-08-24 18:38:08,organic_search,US
CUST_001978,2025-01-17 04:16:36,direct,US
CUST_001979,2025-10-29 15:08:10,meta_ads,GB
CUST_001980,2025-10-06 15:25:46,meta_ads,US
CUST_001981,2024-06-26 09:19:48,meta_ads,US
CUST_001982,2025-09-24 22:37:36,google_ads,US
CUST_001983,2025-01-03 20:20:31,meta_ads,US
CUST_001984,2025-02-25 18:47:50,google_ads,US
CUST_001985,2024-05-30 23:08:23,meta_ads,US
CUST_001986,2024-03-15 12:23:42,google_ads,US
CUST_001987,2025-07-01 17:01:31,meta_ads,US
CUST_001988,2025-02-05 08:29:09,organic_search,US
CUST_001989,2025-01-03 19:04:06,meta_ads,US
CUST_001990,2025-07-02 19:15:10,meta_ads,US
CUST_001991,2025-08-03 01:54:28,organic_search,US
CUST_001992,2024-06-09 03:21:32,creator_network,US
CUST_001993,2025-05-29 14:44:54,meta_ads,US
CUST_001994,2024-05-16 20:24:00,meta_ads,DE
CUST_001995,2025-08-07 16:31:13,creator_network,US
CUST_001996,2025-06-17 05:02:14,google_ads,US
CUST_001997,2025-12-31 21:06:03,creator_network,US
CUST_001998,2024-03-31 20:17:06,google_ads,DE
CUST_001999,2024-02-09 10:38:22,meta_ads,US
CUST_002000,2024-09-05 09:00:30,google_ads,GB
CUST_002001,2024-08-01 16:32:51,creator_network,CA
CUST_002002,2024-08-30 01:23:16,organic_search,US
CUST_002003,2025-11-11 15:00:34,meta_ads,DE
CUST_002004,2024-08-27 09:57:48,google_ads,US
CUST_002005,2024-09-30 20:27:40,meta_ads,US
CUST_002006,2025-08-21 00:59:39,google_ads,GB
CUST_002007,2025-01-06 20:51:47,organic_search,US
CUST_002008,2025-08-18 09:32:21,meta_ads,US
CUST_002009,2024-03-20 13:24:37,direct,US
CUST_002010,2025-02-09 04:51:51,google_ads,US
CUST_002011,2024-02-15 15:20:33,direct,US
CUST_002012,2024-03-30 17:59:20,creator_network,US
CUST_002013,2025-11-03 09:59:26,meta_ads,US
CUST_002014,2024-05-11 17:04:50,meta_ads,US
CUST_002015,2025-03-08 20:03:01,google_ads,US
CUST_002016,2024-12-22 04:10:32,meta_ads,US
CUST_002017,2024-11-28 21:06:09,google_ads,US
CUST_002018,2025-11-18 21:59:06,google_ads,US
CUST_002019,2024-01-08 11:14:12,direct,GB
CUST_002020,2025-06-21 12:04:44,google_ads,US
CUST_002021,2025-12-20 01:25:16,creator_network,DE
CUST_002022,2025-04-14 00:27:16,direct,GB
CUST_002023,2025-11-04 04:13:43,organic_search,US
CUST_002024,2024-02-11 13:44:01,meta_ads,CA
CUST_002025,2024-12-09 00:03:27,google_ads,US
CUST_002026,2024-08-31 03:31:11,meta_ads,GB
CUST_002027,2025-07-31 07:56:30,google_ads,CA
CUST_002028,2025-12-27 01:53:23,meta_ads,US
CUST_002029,2024-08-08 00:41:01,organic_search,US
CUST_002030,2025-06-10 21:14:50,google_ads,US
CUST_002031,2024-07-21 23:01:03,google_ads,CA
CUST_002032,2025-04-28 21:57:36,direct,CA
CUST_002033,2025-01-17 20:50:51,meta_ads,US
CUST_002034,2025-12-29 07:28:06,google_ads,US
CUST_002035,2025-05-30 01:03:58,creator_network,US
CUST_002036,2024-11-11 02:14:18,meta_ads,CA
CUST_002037,2024-04-29 09:24:44,google_ads,US
CUST_002038,2024-05-12 10:45:35,meta_ads,US
CUST_002039,2024-07-26 07:31:20,organic_search,US
CUST_002040,2024-08-26 05:48:37,meta_ads,US
CUST_002041,2025-10-14 18:32:07,meta_ads,US
CUST_002042,2025-04-24 10:39:58,google_ads,GB
CUST_002043,2025-03-07 00:23:01,meta_ads,CA
CUST_002044,2024-04-19 22:14:53,meta_ads,US
CUST_002045,2025-10-30 02:22:47,google_ads,CA
CUST_002046,2025-07-27 09:38:31,meta_ads,US
CUST_002047,2024-03-11 06:23:33,google_ads,US
CUST_002048,2025-07-06 09:07:01,google_ads,CA
CUST_002049,2025-03-11 05:13:00,google_ads,US
CUST_002050,2024-03-09 21:46:17,creator_network,US
CUST_002051,2025-01-17 16:50:23,meta_ads,US
CUST_002052,2025-02-08 11:59:44,meta_ads,US
CUST_002053,2024-06-11 14:21:12,creator_network,US
CUST_002054,2025-11-02 17:34:56,organic_search,US
CUST_002055,2025-10-26 21:36:57,meta_ads,US
CUST_002056,2025-06-23 05:17:41,google_ads,US
CUST_002057,2025-01-05 22:23:45,google_ads,DE
CUST_002058,2024-12-27 14:14:53,google_ads,US
CUST_002059,2025-06-30 03:14:54,creator_network,US
CUST_002060,2025-03-05 05:07:41,meta_ads,US
CUST_002061,2024-03-20 21:40:00,creator_network,US
CUST_002062,2025-03-25 03:37:44,meta_ads,CA
CUST_002063,2025-09-13 00:15:32,google_ads,US
CUST_002064,2025-01-14 14:33:01,organic_search,US
CUST_002065,2024-02-05 09:06:19,google_ads,US
CUST_002066,2025-08-31 07:13:45,meta_ads,US
CUST_002067,2024-07-14 17:56:57,direct,CA
CUST_002068,2024-08-28 07:04:51,organic_search,US
CUST_002069,2024-06-02 04:40:30,creator_network,US
CUST_002070,2024-10-28 00:37:30,google_ads,CA
CUST_002071,2025-08-09 00:44:41,meta_ads,US
CUST_002072,2025-03-16 10:58:49,direct,GB
CUST_002073,2024-07-24 06:02:27,google_ads,US
CUST_002074,2025-10-08 19:32:35,organic_search,US
CUST_002075,2025-10-06 19:58:19,meta_ads,US
CUST_002076,2025-10-14 16:13:09,meta_ads,GB
CUST_002077,2024-08-21 01:07:17,direct,US
CUST_002078,2025-01-06 23:39:29,google_ads,US
CUST_002079,2025-12-24 15:19:55,meta_ads,GB
CUST_002080,2025-08-05 10:47:46,meta_ads,CA
CUST_002081,2024-01-12 14:58:54,google_ads,DE
CUST_002082,2024-03-24 23:58:04,meta_ads,US
CUST_002083,2025-01-05 20:23:26,google_ads,GB
CUST_002084,2025-11-08 12:32:13,google_ads,US
CUST_002085,2025-03-06 09:51:26,creator_network,US
CUST_002086,2025-02-27 17:43:43,meta_ads,US
CUST_002087,2024-04-21 23:33:21,direct,US
CUST_002088,2025-06-10 17:10:50,meta_ads,US
CUST_002089,2025-09-04 03:07:44,google_ads,US
CUST_002090,2024-11-12 00:44:10,meta_ads,US
CUST_002091,2025-08-24 11:57:04,creator_network,US
CUST_002092,2025-12-18 12:10:31,direct,US
CUST_002093,2024-07-18 20:02:12,organic_search,US
CUST_002094,2025-03-22 01:57:54,google_ads,CA
CUST_002095,2024-09-14 15:55:44,google_ads,US
CUST_002096,2025-09-20 12:53:32,organic_search,US
CUST_002097,2025-04-30 11:55:25,direct,DE
CUST_002098,2025-05-19 10:09:00,direct,US
CUST_002099,2025-09-26 17:14:15,google_ads,US
CUST_002100,2024-12-08 15:31:31,direct,US
CUST_002101,2025-11-23 23:55:23,meta_ads,US
CUST_002102,2025-03-17 19:30:34,meta_ads,GB
CUST_002103,2024-06-23 05:44:07,meta_ads,US
CUST_002104,2025-07-22 14:22:10,meta_ads,US
CUST_002105,2025-09-19 04:43:24,creator_network,CA
CUST_002106,2024-10-23 03:28:25,organic_search,US
CUST_002107,2025-10-12 10:17:11,creator_network,US
CUST_002108,2025-11-18 17:23:45,google_ads,US
CUST_002109,2024-09-23 16:37:26,google_ads,GB
CUST_002110,2025-12-18 01:52:24,creator_network,US
CUST_002111,2024-05-23 10:54:20,google_ads,US
CUST_002112,2024-07-15 08:47:23,organic_search,CA
CUST_002113,2024-06-08 22:27:43,creator_network,US
CUST_002114,2025-11-21 03:44:48,creator_network,US
CUST_002115,2025-06-09 16:42:59,google_ads,US
CUST_002116,2024-05-14 21:22:42,organic_search,DE
CUST_002117,2025-01-21 14:08:40,meta_ads,US
CUST_002118,2025-05-22 13:16:26,google_ads,US
CUST_002119,2024-03-23 18:47:07,creator_network,US
CUST_002120,2025-10-04 06:42:06,google_ads,US
CUST_002121,2025-09-27 10:30:17,organic_search,CA
CUST_002122,2025-02-07 08:19:49,meta_ads,US
CUST_002123,2025-12-29 17:49:27,meta_ads,US
CUST_002124,2024-12-09 18:28:33,organic_search,US
CUST_002125,2025-12-11 23:06:57,google_ads,GB
CUST_002126,2025-06-25 08:21:23,google_ads,US
CUST_002127,2025-05-31 16:37:33,meta_ads,US
CUST_002128,2024-06-22 10:21:08,meta_ads,US
CUST_002129,2025-10-16 08:01:39,creator_network,US
CUST_002130,2025-01-06 21:46:48,meta_ads,US
CUST_002131,2024-06-22 03:23:39,organic_search,US
CUST_002132,2024-01-06 18:07:43,creator_network,US
CUST_002133,2025-04-27 04:40:30,meta_ads,CA
CUST_002134,2025-03-27 12:07:57,creator_network,US
CUST_002135,2025-07-20 06:27:15,google_ads,US
CUST_002136,2025-10-30 17:06:41,meta_ads,CA
CUST_002137,2024-03-27 04:15:09,meta_ads,US
CUST_002138,2025-07-02 20:36:48,google_ads,US
CUST_002139,2024-06-23 11:16:23,creator_network,DE
CUST_002140,2025-10-29 00:59:20,google_ads,US
CUST_002141,2025-09-21 03:39:13,google_ads,US
CUST_002142,2025-03-06 01:51:30,creator_network,US
CUST_002143,2025-07-30 18:24:37,creator_network,GB
CUST_002144,2024-10-10 02:08:51,google_ads,US
CUST_002145,2025-02-08 20:09:19,creator_network,DE
CUST_002146,2025-09-15 10:24:30,meta_ads,US
CUST_002147,2025-01-07 15:47:30,organic_search,US
CUST_002148,2024-11-20 01:07:18,google_ads,US
CUST_002149,2025-02-22 09:08:19,organic_search,CA
CUST_002150,2025-09-25 05:14:22,google_ads,US
CUST_002151,2024-10-17 22:43:38,meta_ads,US
CUST_002152,2024-06-01 00:16:32,google_ads,US
CUST_002153,2025-07-23 02:06:37,meta_ads,US
CUST_002154,2025-09-08 15:52:50,creator_network,GB
CUST_002155,2024-04-10 19:11:42,google_ads,US
CUST_002156,2024-08-19 19:07:01,organic_search,CA
CUST_002157,2024-05-15 21:50:15,creator_network,US
CUST_002158,2024-11-08 22:23:56,creator_network,US
CUST_002159,2025-01-30 08:54:45,meta_ads,US
CUST_002160,2025-08-19 12:50:20,direct,CA
CUST_002161,2025-06-30 11:46:12,organic_search,CA
CUST_002162,2025-05-09 02:22:29,creator_network,US
CUST_002163,2024-11-11 05:41:59,meta_ads,CA
CUST_002164,2025-10-04 00:52:21,google_ads,US
CUST_002165,2025-02-10 03:57:36,meta_ads,US
CUST_002166,2025-12-19 01:37:10,google_ads,US
CUST_002167,2025-05-19 17:47:41,meta_ads,US
CUST_002168,2024-05-30 03:53:09,google_ads,US
CUST_002169,2025-06-03 15:28:21,google_ads,US
CUST_002170,2024-10-08 11:28:26,google_ads,US
CUST_002171,2025-06-23 05:49:59,google_ads,US
CUST_002172,2024-03-16 11:32:23,organic_search,US
CUST_002173,2024-06-01 19:58:33,meta_ads,US
CUST_002174,2025-10-05 16:40:48,creator_network,DE
CUST_002175,2024-08-06 08:49:17,meta_ads,US
CUST_002176,2025-09-22 06:45:24,meta_ads,US
CUST_002177,2024-09-14 05:26:30,meta_ads,GB
CUST_002178,2025-05-15 12:01:01,creator_network,US
CUST_002179,2025-07-16 15:44:58,google_ads,US
CUST_002180,2025-03-17 15:41:30,organic_search,CA
CUST_002181,2024-10-14 23:06:39,google_ads,US
CUST_002182,2024-07-08 05:11:19,meta_ads,US
CUST_002183,2024-02-01 21:11:21,creator_network,CA
CUST_002184,2024-10-21 02:15:32,meta_ads,DE
CUST_002185,2025-06-22 15:44:04,creator_network,US
CUST_002186,2025-11-28 05:53:47,meta_ads,US
CUST_002187,2025-10-19 19:17:10,meta_ads,US
CUST_002188,2025-08-12 15:10:54,creator_network,GB
CUST_002189,2025-08-27 03:27:33,direct,US
CUST_002190,2025-06-13 17:41:32,meta_ads,US
CUST_002191,2024-08-04 17:32:20,organic_search,US
CUST_002192,2025-11-17 22:49:06,meta_ads,US
CUST_002193,2025-06-20 11:08:01,organic_search,US
CUST_002194,2025-04-15 07:04:32,creator_network,GB
CUST_002195,2024-04-18 14:04:37,meta_ads,CA
CUST_002196,2025-01-31 03:48:53,meta_ads,US
CUST_002197,2025-01-09 17:43:52,meta_ads,DE
CUST_002198,2025-10-07 15:51:59,google_ads,US
CUST_002199,2025-03-03 12:11:27,meta_ads,CA
CUST_002200,2024-11-11 10:06:22,google_ads,US
CUST_002201,2025-12-01 09:51:12,direct,US
CUST_002202,2024-04-22 21:19:59,meta_ads,US
CUST_002203,2025-01-07 10:21:41,google_ads,US
CUST_002204,2024-02-18 11:08:29,google_ads,DE
CUST_002205,2025-07-02 11:59:50,organic_search,US
CUST_002206,2025-11-26 14:51:53,google_ads,US
CUST_002207,2024-09-10 19:31:54,google_ads,US
CUST_002208,2025-10-05 23:08:18,google_ads,US
CUST_002209,2024-09-10 15:19:19,meta_ads,CA
CUST_002210,2025-11-13 05:06:02,meta_ads,US
CUST_002211,2025-08-31 15:10:48,google_ads,US
CUST_002212,2025-09-03 14:16:16,meta_ads,US
CUST_002213,2024-01-16 01:58:09,google_ads,US
CUST_002214,2025-12-20 01:38:37,meta_ads,US
CUST_002215,2025-07-07 01:35:42,google_ads,US
CUST_002216,2024-10-16 23:17:51,meta_ads,US
CUST_002217,2025-09-12 07:54:43,direct,US
CUST_002218,2024-09-22 03:14:42,organic_search,US
CUST_002219,2025-10-16 03:56:38,meta_ads,US
CUST_002220,2024-04-09 02:06:43,meta_ads,US
CUST_002221,2025-07-14 06:36:24,google_ads,US
CUST_002222,2025-03-26 06:32:49,meta_ads,US
CUST_002223,2024-04-05 07:34:14,meta_ads,US
CUST_002224,2024-08-25 03:23:26,meta_ads,US
CUST_002225,2024-01-29 11:46:23,organic_search,US
CUST_002226,2025-02-23 15:06:35,organic_search,US
CUST_002227,2024-09-01 11:28:07,google_ads,US
CUST_002228,2025-05-15 22:46:57,google_ads,GB
CUST_002229,2024-09-30 11:40:57,direct,CA
CUST_002230,2024-09-21 19:47:20,direct,GB
CUST_002231,2025-08-31 15:57:08,direct,US
CUST_002232,2024-02-24 13:47:50,meta_ads,US
CUST_002233,2025-11-08 18:15:19,meta_ads,US
CUST_002234,2025-10-21 05:45:06,creator_network,US
CUST_002235,2025-06-08 00:41:37,google_ads,US
CUST_002236,2025-04-10 02:25:57,meta_ads,US
CUST_002237,2025-10-27 08:07:57,meta_ads,US
CUST_002238,2024-06-03 23:14:49,organic_search,US
CUST_002239,2024-03-22 15:54:24,organic_search,US
CUST_002240,2024-08-26 22:52:01,meta_ads,US
CUST_002241,2025-09-11 13:41:34,organic_search,US
CUST_002242,2024-02-29 19:22:56,google_ads,US
CUST_002243,2025-04-24 21:37:08,organic_search,GB
CUST_002244,2025-12-24 16:59:42,google_ads,US
CUST_002245,2025-10-30 10:45:59,meta_ads,US
CUST_002246,2025-03-03 18:41:47,google_ads,US
CUST_002247,2024-03-01 02:07:56,google_ads,GB
CUST_002248,2025-09-06 04:41:40,google_ads,GB
CUST_002249,2025-05-21 18:18:33,meta_ads,US
CUST_002250,2024-04-18 04:25:29,direct,US
CUST_002251,2024-04-15 00:36:39,meta_ads,US
CUST_002252,2025-11-21 11:56:37,meta_ads,US
CUST_002253,2025-06-23 01:44:36,google_ads,US
CUST_002254,2025-09-09 02:16:08,google_ads,CA
CUST_002255,2025-10-26 01:21:55,google_ads,US
CUST_002256,2025-04-25 17:51:07,creator_network,US
CUST_002257,2025-03-19 01:07:27,google_ads,CA
CUST_002258,2025-01-18 23:36:36,google_ads,CA
CUST_002259,2024-10-22 09:31:29,creator_network,US
CUST_002260,2025-01-14 23:41:51,meta_ads,CA
CUST_002261,2025-08-23 10:59:03,google_ads,US
CUST_002262,2025-05-18 15:50:27,organic_search,US
CUST_002263,2025-10-15 20:32:05,meta_ads,US
CUST_002264,2025-01-03 09:18:32,google_ads,US
CUST_002265,2025-05-31 03:06:53,direct,US
CUST_002266,2025-05-19 16:50:06,meta_ads,US
CUST_002267,2025-04-05 16:36:51,google_ads,US
CUST_002268,2025-07-24 19:12:18,direct,US
CUST_002269,2024-08-31 06:21:28,meta_ads,CA
CUST_002270,2025-03-12 23:14:10,meta_ads,CA
CUST_002271,2024-04-17 03:41:24,organic_search,US
CUST_002272,2024-12-21 17:23:50,organic_search,US
CUST_002273,2025-02-17 09:36:14,google_ads,CA
CUST_002274,2025-06-20 17:41:23,google_ads,US
CUST_002275,2025-12-13 02:09:47,organic_search,US
CUST_002276,2025-05-15 15:00:00,creator_network,DE
CUST_002277,2025-08-27 08:29:56,meta_ads,US
CUST_002278,2025-02-26 17:22:20,meta_ads,US
CUST_002279,2025-05-14 19:15:08,google_ads,CA
CUST_002280,2024-03-30 21:12:14,organic_search,CA
CUST_002281,2024-08-01 10:33:42,organic_search,US
CUST_002282,2024-11-30 16:17:28,direct,US
CUST_002283,2025-02-07 22:35:14,organic_search,CA
CUST_002284,2024-02-14 15:08:33,google_ads,US
CUST_002285,2024-05-30 14:38:47,google_ads,US
CUST_002286,2024-09-06 09:23:52,creator_network,US
CUST_002287,2025-12-08 03:38:31,creator_network,US
CUST_002288,2024-10-04 17:55:32,google_ads,US
CUST_002289,2025-02-23 12:53:38,meta_ads,US
CUST_002290,2024-07-23 17:24:20,direct,US
CUST_002291,2025-05-18 14:12:09,google_ads,US
CUST_002292,2024-09-17 07:12:57,meta_ads,US
CUST_002293,2024-07-08 22:08:22,google_ads,US
CUST_002294,2025-03-25 07:16:54,creator_network,US
CUST_002295,2024-01-24 09:00:21,meta_ads,US
CUST_002296,2024-01-28 00:28:22,organic_search,US
CUST_002297,2024-07-27 09:29:15,meta_ads,US
CUST_002298,2024-02-01 08:17:32,meta_ads,GB
CUST_002299,2024-04-12 15:16:18,google_ads,GB
CUST_002300,2024-10-13 13:18:18,creator_network,US
CUST_002301,2025-09-03 08:53:15,direct,US
CUST_002302,2025-04-21 06:26:13,organic_search,US
CUST_002303,2025-03-11 16:31:36,direct,US
CUST_002304,2024-09-16 05:05:32,meta_ads,US
CUST_002305,2025-11-17 23:54:23,meta_ads,US
CUST_002306,2024-12-28 12:16:49,google_ads,US
CUST_002307,2024-03-08 14:54:45,meta_ads,DE
CUST_002308,2025-05-09 16:04:07,organic_search,US
CUST_002309,2024-04-10 01:25:01,creator_network,GB
CUST_002310,2024-11-06 05:11:43,direct,US
CUST_002311,2025-03-29 16:08:18,meta_ads,US
CUST_002312,2025-10-12 16:43:06,google_ads,US
CUST_002313,2025-02-15 08:30:59,google_ads,US
CUST_002314,2025-07-23 02:12:31,meta_ads,US
CUST_002315,2025-12-22 09:26:46,google_ads,US
CUST_002316,2024-05-05 00:12:20,google_ads,US
CUST_002317,2024-09-05 08:38:19,google_ads,US
CUST_002318,2024-12-04 18:18:24,meta_ads,US
CUST_002319,2025-01-14 08:26:48,meta_ads,US
CUST_002320,2024-12-11 04:10:38,google_ads,DE
CUST_002321,2025-11-16 21:02:39,meta_ads,CA
CUST_002322,2025-07-03 05:20:08,meta_ads,US
CUST_002323,2025-05-22 05:36:05,meta_ads,US
CUST_002324,2024-10-25 20:50:00,meta_ads,US
CUST_002325,2025-09-21 07:26:03,google_ads,US
CUST_002326,2025-12-07 20:55:04,meta_ads,DE
CUST_002327,2025-09-25 04:53:59,google_ads,US
CUST_002328,2024-01-12 23:36:02,creator_network,US
CUST_002329,2025-05-26 23:06:40,google_ads,US
CUST_002330,2024-02-14 20:27:49,organic_search,US
CUST_002331,2024-08-14 22:29:55,google_ads,US
CUST_002332,2024-03-07 06:24:52,google_ads,US
CUST_002333,2025-05-24 12:57:15,organic_search,US
CUST_002334,2025-06-02 22:26:41,google_ads,CA
CUST_002335,2024-04-08 02:18:32,creator_network,DE
CUST_002336,2024-12-24 09:24:45,google_ads,US
CUST_002337,2025-01-16 11:17:09,google_ads,US
CUST_002338,2024-11-16 18:52:49,creator_network,US
CUST_002339,2024-04-22 18:36:47,meta_ads,US
CUST_002340,2024-12-20 04:56:52,meta_ads,US
CUST_002341,2025-08-20 04:10:29,meta_ads,US
CUST_002342,2024-03-06 07:23:21,meta_ads,US
CUST_002343,2024-03-15 10:31:19,meta_ads,US
CUST_002344,2024-11-13 05:27:51,google_ads,US
CUST_002345,2025-11-14 13:49:50,creator_network,US
CUST_002346,2025-06-30 03:17:29,creator_network,DE
CUST_002347,2025-06-28 08:39:31,meta_ads,US
CUST_002348,2024-11-22 17:59:27,direct,US
CUST_002349,2025-04-15 14:41:40,google_ads,US
CUST_002350,2024-01-09 10:53:14,google_ads,US
CUST_002351,2025-05-12 08:30:20,organic_search,US
CUST_002352,2025-11-25 10:17:49,creator_network,CA
CUST_002353,2025-05-20 23:01:06,creator_network,US
CUST_002354,2025-10-17 00:25:45,meta_ads,US
CUST_002355,2025-07-20 08:44:40,google_ads,CA
CUST_002356,2024-04-01 07:52:16,organic_search,US
CUST_002357,2025-11-17 18:14:21,google_ads,GB
CUST_002358,2024-03-19 14:33:30,creator_network,US
CUST_002359,2025-03-10 12:53:36,google_ads,CA
CUST_002360,2024-05-18 06:54:26,organic_search,GB
CUST_002361,2024-01-19 21:11:45,meta_ads,GB
CUST_002362,2025-01-05 07:11:35,google_ads,GB
CUST_002363,2024-09-25 22:18:10,meta_ads,US
CUST_002364,2025-02-27 12:16:29,creator_network,US
CUST_002365,2025-04-24 01:06:01,creator_network,US
CUST_002366,2024-02-23 04:58:48,meta_ads,CA
CUST_002367,2024-04-15 12:37:37,creator_network,US
CUST_002368,2025-04-07 21:43:16,google_ads,US
CUST_002369,2024-11-01 17:56:59,meta_ads,US
CUST_002370,2025-07-17 23:03:36,google_ads,US
CUST_002371,2025-06-01 06:45:31,meta_ads,US
CUST_002372,2025-10-01 12:14:59,google_ads,US
CUST_002373,2025-07-28 15:38:12,google_ads,US
CUST_002374,2025-01-05 02:17:03,creator_network,US
CUST_002375,2025-06-12 17:56:30,creator_network,US
CUST_002376,2024-09-14 07:46:54,google_ads,US
CUST_002377,2024-10-11 14:42:25,meta_ads,US
CUST_002378,2025-08-21 02:03:05,direct,US
CUST_002379,2025-01-03 18:35:44,creator_network,US
CUST_002380,2025-09-16 20:21:54,meta_ads,GB
CUST_002381,2025-09-11 09:58:54,organic_search,GB
CUST_002382,2025-10-09 14:51:11,meta_ads,US
CUST_002383,2025-11-10 06:18:18,google_ads,US
CUST_002384,2025-01-14 08:45:51,google_ads,US
CUST_002385,2024-10-09 01:19:23,google_ads,CA
CUST_002386,2025-04-14 01:32:15,organic_search,US
CUST_002387,2024-11-21 08:15:45,google_ads,CA
CUST_002388,2025-05-03 03:08:17,meta_ads,US
CUST_002389,2025-07-05 15:03:03,direct,US
CUST_002390,2025-06-09 22:43:13,direct,US
CUST_002391,2024-11-10 08:21:26,creator_network,US
CUST_002392,2024-06-01 23:19:17,google_ads,US
CUST_002393,2025-01-28 15:37:49,meta_ads,US
CUST_002394,2024-05-14 14:31:22,creator_network,CA
CUST_002395,2025-10-22 06:51:28,meta_ads,US
CUST_002396,2024-11-01 08:03:20,meta_ads,GB
CUST_002397,2024-05-19 01:03:34,google_ads,US
CUST_002398,2024-01-20 08:18:45,meta_ads,US
CUST_002399,2025-06-15 13:33:13,meta_ads,US
CUST_002400,2025-05-06 09:38:46,google_ads,US
CUST_002401,2024-11-28 02:33:44,meta_ads,CA
CUST_002402,2024-03-14 11:07:49,meta_ads,CA
CUST_002403,2024-12-23 08:12:06,meta_ads,US
CUST_002404,2024-10-04 09:46:15,meta_ads,US
CUST_002405,2025-06-30 12:12:07,creator_network,US
CUST_002406,2025-05-06 06:07:53,organic_search,CA
CUST_002407,2024-11-18 01:49:32,google_ads,US
CUST_002408,2024-07-06 02:46:46,google_ads,US
CUST_002409,2025-12-17 07:42:11,meta_ads,US
CUST_002410,2025-01-08 20:48:12,meta_ads,DE
CUST_002411,2025-06-13 17:37:20,meta_ads,DE
CUST_002412,2024-05-22 06:19:14,google_ads,US
CUST_002413,2025-02-20 06:33:58,creator_network,US
CUST_002414,2024-01-20 02:04:37,google_ads,US
CUST_002415,2025-02-07 07:53:07,google_ads,US
CUST_002416,2025-12-17 03:12:36,meta_ads,US
CUST_002417,2024-12-09 06:14:26,creator_network,US
CUST_002418,2024-02-09 18:13:15,meta_ads,US
CUST_002419,2024-02-15 13:06:32,creator_network,US
CUST_002420,2024-12-07 16:48:54,google_ads,US
CUST_002421,2024-06-13 15:44:30,creator_network,US
CUST_002422,2024-01-07 04:36:25,organic_search,US
CUST_002423,2025-08-26 11:30:30,direct,CA
CUST_002424,2025-01-19 12:01:56,google_ads,US
CUST_002425,2024-09-24 01:14:31,google_ads,US
CUST_002426,2025-11-28 19:04:19,meta_ads,US
CUST_002427,2024-04-26 10:46:11,direct,US
CUST_002428,2025-12-16 09:57:58,google_ads,GB
CUST_002429,2024-10-13 14:42:09,meta_ads,CA
CUST_002430,2025-10-30 03:31:52,google_ads,US
CUST_002431,2025-05-05 23:48:18,meta_ads,US
CUST_002432,2025-09-26 22:48:19,google_ads,US
CUST_002433,2025-12-17 15:56:12,google_ads,US
CUST_002434,2024-09-06 11:34:57,meta_ads,US
CUST_002435,2025-12-23 21:17:33,meta_ads,CA
CUST_002436,2024-12-31 05:27:58,direct,US
CUST_002437,2024-12-18 20:48:25,creator_network,US
CUST_002438,2024-10-14 23:26:59,organic_search,US
CUST_002439,2025-03-22 08:43:27,meta_ads,US
CUST_002440,2024-05-27 05:13:54,creator_network,US
CUST_002441,2025-04-08 11:03:45,google_ads,US
CUST_002442,2025-03-07 11:47:04,meta_ads,US
CUST_002443,2025-08-03 20:28:05,meta_ads,US
CUST_002444,2025-09-04 06:32:57,meta_ads,US
CUST_002445,2025-01-26 23:19:09,meta_ads,GB
CUST_002446,2024-10-23 11:03:44,direct,US
CUST_002447,2024-08-12 15:53:43,meta_ads,US
CUST_002448,2024-07-10 03:49:31,google_ads,GB
CUST_002449,2024-02-01 17:55:20,google_ads,US
